pdfsize,pages,title characters,images,obj,endobj,stream,endstream,xref,trailer,startxref,ObjStm,JS,OBS_JS,Javascript,OBS_Javascript,OpenAction,OBS_OpenAction,Acroform,OBS_Acroform,class,Evasive
15.089,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.687,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.094,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.478,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
1.457,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
9.666,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.514,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.673,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.164,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
14.831,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
9.542,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.682,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
77.009,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
219.751,1,0,0,19,19,6,6,2,2,1,1,1,0,2,0,0,0,0,0,1,0
8.19,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.261,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
10.053,31,0,0,35,35,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.121,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
10.197,1,0,0,26,25,3,3,1,1,1,0,1,0,2,0,2,0,0,0,1,0
5.356,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
7.785,1,0,0,9,8,5,5,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.247,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.985,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
79.139,1,0,0,95,95,52,52,1,1,1,0,4,0,5,0,0,0,1,0,1,0
17.347,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1.999,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
2.836,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
220.944,2,46,0,44,44,19,19,3,3,3,1,0,0,0,0,0,0,1,0,1,0
14.889,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
16.809,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.558,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.919,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.228,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.73,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
126.238,2,2,0,32,32,8,8,4,4,4,0,2,0,2,0,2,0,0,0,1,0
8.045,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
56.006,1,0,0,68,68,51,51,1,1,1,0,5,0,6,0,0,0,1,0,1,0
14.967,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1.969,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
15.144,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
9.383,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.11,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.705,1,0,0,10,10,2,2,1,1,1,0,1,0,2,0,0,0,0,0,1,0
7.982,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.3,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.013,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.574,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.996,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.615,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.252,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.52,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.091,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
8.116,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.46,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.122,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
7.636,1,8,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
1.97,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
78.091,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
284.451,3,0,0,68,68,54,53,0,0,10,18,4,0,2,0,0,0,0,0,1,0
2.142,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
17.719,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.091,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
8.377,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.352,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
132.797,1,0,0,10,3,3,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0
8.036,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.268,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
11.991,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
4.137,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
2.454,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
8.27,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.523,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.161,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.177,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.191,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.456,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.883,1,0,0,10,10,2,2,1,1,1,0,1,0,2,0,0,0,0,0,1,0
8.461,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.081,7,0,0,17,17,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.482,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.105,1,0,0,12,12,5,5,1,1,1,0,2,0,3,0,0,0,0,0,1,0
17.618,1,7,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
14.771,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
14.923,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
7.87,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
382.36,0,0,0,15,15,5,5,1,1,1,0,1,0,0,1,0,1,0,1,1,0
9.317,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1.502,1,0,0,9,2,2,2,0,1,0,0,2,0,3,0,0,0,0,0,1,0
2.165,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
1.968,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
9.601,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.272,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.407,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.83,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.128,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
278.987,1,23,0,18,18,6,6,2,2,1,1,1,0,2,0,0,0,0,0,1,0
8.124,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
16.702,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.103,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
17.418,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.303,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.115,1,0,0,8,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
2.991,0,0,0,4,4,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.351,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2.006,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
9.794,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.22,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
11.986,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
16.32,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.239,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.771,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.212,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1.489,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
17.115,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.727,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.181,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.1,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.591,1,0,0,4,4,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.386,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.404,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.133,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
17.422,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.104,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.877,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
15.673,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
18.252,1,15,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
36.337,1,7,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
8.297,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.631,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.633,1,8,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
6.016,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
13.375,1,0,0,5,5,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
7.996,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.118,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
17.847,8,19,0,26,26,9,9,1,1,1,0,1,0,2,0,1,0,0,0,1,0
15.794,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.029,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
8.203,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2.159,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
11.956,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
8.296,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.097,1,0,0,15,15,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
15.034,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
15.836,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.206,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.459,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
9.552,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.197,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.143,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.29,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.692,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
8.369,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
157.085,2,7,0,26,26,8,8,4,4,4,0,2,0,2,0,2,0,0,0,1,0
8.266,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.473,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.529,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
9.257,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
14.959,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1600.258,5,6,0,97,97,28,28,2,2,2,0,1,0,2,0,1,0,0,0,1,0
16.998,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
76.332,1,0,0,5,5,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
9.723,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
174.246,1,0,0,8,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
8.203,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.508,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.192,1,0,0,10,3,3,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0
15.021,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
444.575,1,0,0,40,40,12,12,1,1,1,0,2,0,3,0,1,0,1,0,1,0
8.187,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1225.329,2,22,0,27,27,6,7,4,4,4,0,1,0,1,0,1,0,0,0,1,0
9.147,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
323.583,1,0,0,48,48,12,12,2,2,2,0,1,0,2,0,1,0,0,0,1,0
9.487,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.938,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2.814,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
2.803,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
22.917,0,0,0,3,3,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,0
17.785,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1.992,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
9.39,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
846.724,30,0,0,195,195,75,75,1,1,1,0,2,0,4,0,2,0,1,0,1,0
2.339,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
9.58,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.011,0,0,0,4,4,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.095,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
3.004,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
16.64,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.228,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.282,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.218,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.797,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
23.384,1,0,0,21,21,13,13,0,0,3,5,2,0,4,0,0,0,2,0,1,0
16.503,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
27.637,1,0,0,8,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
9.823,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.736,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.039,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
7.825,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.312,20,0,0,24,24,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.072,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.698,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.065,1,0,0,12,12,5,5,1,1,1,0,2,0,3,0,0,0,0,0,1,0
17.765,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
1.465,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
9.589,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.59,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
9.644,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.43,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.512,1,0,0,21,21,11,11,1,1,1,0,5,0,6,0,0,0,0,0,1,0
9.607,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.982,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.06,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.719,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.643,1,0,0,14,14,6,6,1,1,1,0,3,0,4,0,0,0,0,0,1,0
9.864,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
3.713,0,0,0,6,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
16.853,1,4,0,14,14,6,6,1,1,1,0,3,0,4,0,0,0,0,0,1,0
8.263,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.667,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1.476,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
15.958,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.937,1,0,0,7,0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,0
9.689,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.563,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
38.068,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
75.836,1,0,0,35,35,18,18,1,1,1,0,5,0,6,0,0,0,1,0,1,0
9.569,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
11.143,1,12,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
531.28,0,0,0,30,32,4,6,4,4,4,0,0,2,0,2,0,0,0,0,1,0
8.072,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
8.173,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
37.562,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.706,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.227,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.406,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.321,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.837,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.839,1,21,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
8.346,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.064,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.34,1,0,0,10,10,2,2,1,1,1,0,1,0,2,0,0,0,0,0,1,0
4.531,7,0,0,17,17,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.62,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
26.383,1,7,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
8.044,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.326,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.891,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.079,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.346,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.609,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.68,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
32.03,1,26,0,17,17,4,4,1,1,1,0,2,0,3,0,1,0,0,0,1,0
8.192,1,0,0,9,8,3,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0
9.373,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.458,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
30.854,5,26,0,25,25,8,8,1,1,1,0,2,0,3,0,1,0,0,0,1,0
8.186,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.907,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.941,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.573,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.124,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
12.376,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
77.801,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
9.617,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.715,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1.449,1,0,0,9,2,2,2,0,1,0,0,2,0,3,0,0,0,0,0,1,0
17.567,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.7,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
8.326,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.934,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.106,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
9.688,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2.819,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
11.136,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
3.082,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
7.975,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.862,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.561,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.736,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.97,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
2.004,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
15.844,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.043,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
400.918,3,12,1,121,121,12,14,3,3,3,0,2,0,3,0,0,0,2,0,1,0
6.768,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
15.572,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.369,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.61,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
9.124,1,20,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
9.845,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.893,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.08,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.091,1,13,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
12.442,6,17,0,22,22,7,7,1,1,1,0,1,0,2,0,1,0,0,0,1,0
8.542,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.976,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.835,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
9.538,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
124.874,1,0,0,10,3,3,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0
10.356,15,0,0,19,19,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.155,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
